time	V(a1)	V(a2)	V(a3)	V(a4)	V(v1)	V(v2)	V(vout)	V(vouts)	V(vouts2)
2.745483777382102e+002	7.958988e-003	1.134643e-002	1.049377e-002	7.106323e-003	-3.446792e+000	2.060412e+000	-8.913271e-001	-6.661163e+000	-6.883115e+000
2.747363100027755e+002	7.950509e-003	1.133457e-002	1.046860e-002	7.084532e-003	-3.461092e+000	2.050614e+000	-9.000792e-001	-6.661321e+000	-6.883274e+000
2.749242422673408e+002	7.950943e-003	1.133157e-002	1.045230e-002	7.071666e-003	-3.472038e+000	2.038802e+000	-9.088257e-001	-6.661229e+000	-6.883164e+000
2.751121745319061e+002	7.960288e-003	1.133744e-002	1.044487e-002	7.067725e-003	-3.479630e+000	2.024976e+000	-9.175668e-001	-6.660886e+000	-6.882785e+000
2.753001067964714e+002	7.978545e-003	1.135216e-002	1.044632e-002	7.072710e-003	-3.483869e+000	2.009137e+000	-9.263023e-001	-6.660292e+000	-6.882137e+000
2.754880390610368e+002	8.005714e-003	1.137574e-002	1.045664e-002	7.086620e-003	-3.484754e+000	1.991284e+000	-9.350324e-001	-6.659447e+000	-6.881219e+000
2.755346182975493e+002	8.013909e-003	1.138304e-002	1.046066e-002	7.091531e-003	-3.484389e+000	1.986580e+000	-9.371952e-001	-6.657660e+000	-6.879329e+000
2.756510663888307e+002	8.037318e-003	1.140419e-002	1.047360e-002	7.106734e-003	-3.482343e+000	1.974168e+000	-9.426009e-001	-6.640258e+000	-6.861411e+000
2.757675144801120e+002	8.062982e-003	1.142757e-002	1.048879e-002	7.124197e-003	-3.479464e+000	1.961349e+000	-9.480040e-001	-6.621303e+000	-6.841874e+000
2.758839625713934e+002	8.090900e-003	1.145320e-002	1.050622e-002	7.143921e-003	-3.475751e+000	1.948124e+000	-9.534043e-001	-6.600795e+000	-6.820718e+000
2.760004106626748e+002	8.121073e-003	1.148105e-002	1.052588e-002	7.165904e-003	-3.471204e+000	1.934492e+000	-9.588018e-001	-6.578733e+000	-6.797942e+000
2.761168587539562e+002	8.153500e-003	1.151114e-002	1.054779e-002	7.190148e-003	-3.465824e+000	1.920453e+000	-9.641966e-001	-6.555119e+000	-6.773547e+000
2.762333068452376e+002	8.188182e-003	1.154347e-002	1.057194e-002	7.216653e-003	-3.459610e+000	1.906007e+000	-9.695887e-001	-6.529952e+000	-6.747532e+000
2.763497549365189e+002	8.225119e-003	1.157803e-002	1.059832e-002	7.245417e-003	-3.452563e+000	1.891154e+000	-9.749780e-001	-6.503232e+000	-6.719899e+000
2.764988084933591e+002	8.274925e-003	1.162476e-002	1.063461e-002	7.284771e-003	-3.442724e+000	1.871848e+000	-9.818720e-001	-6.467760e+000	-6.683247e+000
2.766478620501993e+002	8.323632e-003	1.167036e-002	1.066977e-002	7.323036e-003	-3.433319e+000	1.852887e+000	-9.887592e-001	-6.433237e+000	-6.647576e+000
2.767969156070395e+002	8.371242e-003	1.171484e-002	1.070381e-002	7.360213e-003	-3.424348e+000	1.834270e+000	-9.956397e-001	-6.399663e+000	-6.612885e+000
2.769459691638796e+002	8.417752e-003	1.175818e-002	1.073673e-002	7.396301e-003	-3.415811e+000	1.816000e+000	-1.002514e+000	-6.367037e+000	-6.579173e+000
2.770950227207198e+002	8.463165e-003	1.180039e-002	1.076852e-002	7.431301e-003	-3.407708e+000	1.798074e+000	-1.009381e+000	-6.335360e+000	-6.546441e+000
2.772440762775600e+002	8.507479e-003	1.184147e-002	1.079920e-002	7.465213e-003	-3.400040e+000	1.780493e+000	-1.016241e+000	-6.304632e+000	-6.514690e+000
2.773931298344002e+002	8.550694e-003	1.188142e-002	1.082876e-002	7.498036e-003	-3.392805e+000	1.763258e+000	-1.023095e+000	-6.274852e+000	-6.483918e+000
2.776851426034065e+002	8.620276e-003	1.194450e-002	1.087151e-002	7.547285e-003	-3.383732e+000	1.732832e+000	-1.036499e+000	-6.226773e+000	-6.434262e+000
2.779771553724128e+002	8.669368e-003	1.198698e-002	1.089370e-002	7.576087e-003	-3.381774e+000	1.705866e+000	-1.049869e+000	-6.191568e+000	-6.397900e+000
2.782691681414191e+002	8.697970e-003	1.200884e-002	1.089531e-002	7.584441e-003	-3.386932e+000	1.682361e+000	-1.063206e+000	-6.169236e+000	-6.374833e+000
2.785611809104254e+002	8.706083e-003	1.201009e-002	1.087635e-002	7.572347e-003	-3.399205e+000	1.662316e+000	-1.076510e+000	-6.159778e+000	-6.365059e+000
2.788531936794317e+002	8.693706e-003	1.199072e-002	1.083682e-002	7.539806e-003	-3.418593e+000	1.645732e+000	-1.089780e+000	-6.163193e+000	-6.368580e+000
2.791452064484381e+002	8.660838e-003	1.195074e-002	1.077672e-002	7.486817e-003	-3.445097e+000	1.632607e+000	-1.103016e+000	-6.179482e+000	-6.385395e+000
2.794372192174444e+002	8.607482e-003	1.189015e-002	1.069605e-002	7.413380e-003	-3.478716e+000	1.622943e+000	-1.116219e+000	-6.208643e+000	-6.415504e+000
2.795940527324407e+002	8.572695e-003	1.185143e-002	1.064656e-002	7.367827e-003	-3.499300e+000	1.618587e+000	-1.123296e+000	-6.228394e+000	-6.435911e+000
2.797508862474371e+002	8.537835e-003	1.181260e-002	1.059698e-002	7.322215e-003	-3.520063e+000	1.614188e+000	-1.130365e+000	-6.248309e+000	-6.456490e+000
2.799077197624334e+002	8.502904e-003	1.177366e-002	1.054730e-002	7.276544e-003	-3.541005e+000	1.609746e+000	-1.137425e+000	-6.268390e+000	-6.477238e+000
2.800645532774297e+002	8.467899e-003	1.173461e-002	1.049753e-002	7.230814e-003	-3.562127e+000	1.605260e+000	-1.144477e+000	-6.288636e+000	-6.498158e+000
2.802213867924260e+002	8.432822e-003	1.169546e-002	1.044766e-002	7.185024e-003	-3.583428e+000	1.600731e+000	-1.151520e+000	-6.309047e+000	-6.519247e+000
2.803782203074224e+002	8.397673e-003	1.165620e-002	1.039770e-002	7.139175e-003	-3.604908e+000	1.596158e+000	-1.158555e+000	-6.329624e+000	-6.540508e+000
2.805350538224187e+002	8.362451e-003	1.161683e-002	1.034764e-002	7.093267e-003	-3.626567e+000	1.591542e+000	-1.165582e+000	-6.350366e+000	-6.561938e+000
2.806854421244700e+002	8.332865e-003	1.158323e-002	1.030381e-002	7.053447e-003	-3.645944e+000	1.586351e+000	-1.172313e+000	-6.367614e+000	-6.579819e+000
2.808358304265212e+002	8.308181e-003	1.155451e-002	1.026487e-002	7.018542e-003	-3.663411e+000	1.580268e+000	-1.179037e+000	-6.381466e+000	-6.594144e+000
2.809862187285725e+002	8.288399e-003	1.153065e-002	1.023080e-002	6.988552e-003	-3.678968e+000	1.573294e+000	-1.185755e+000	-6.391922e+000	-6.604913e+000
2.811366070306238e+002	8.273519e-003	1.151166e-002	1.020162e-002	6.963476e-003	-3.692615e+000	1.565428e+000	-1.192466e+000	-6.398981e+000	-6.612125e+000
2.812869953326751e+002	8.263540e-003	1.149755e-002	1.017732e-002	6.943315e-003	-3.704353e+000	1.556670e+000	-1.199171e+000	-6.402645e+000	-6.615782e+000
2.814373836347263e+002	8.258462e-003	1.148830e-002	1.015791e-002	6.928068e-003	-3.714181e+000	1.547021e+000	-1.205868e+000	-6.402912e+000	-6.615882e+000
2.815877719367776e+002	8.258287e-003	1.148392e-002	1.014337e-002	6.917736e-003	-3.722099e+000	1.536480e+000	-1.212560e+000	-6.399783e+000	-6.612426e+000
2.818816430533859e+002	8.277650e-003	1.149498e-002	1.013462e-002	6.917291e-003	-3.729327e+000	1.512763e+000	-1.225617e+000	-6.379621e+000	-6.591956e+000
2.820358275630880e+002	8.298470e-003	1.151140e-002	1.014067e-002	6.927739e-003	-3.728682e+000	1.498480e+000	-1.232458e+000	-6.361427e+000	-6.573241e+000
2.821900120727901e+002	8.323904e-003	1.153239e-002	1.015130e-002	6.942815e-003	-3.726197e+000	1.483553e+000	-1.239291e+000	-6.340214e+000	-6.551389e+000
2.823441965824922e+002	8.353952e-003	1.155797e-002	1.016654e-002	6.962520e-003	-3.721871e+000	1.467981e+000	-1.246116e+000	-6.315983e+000	-6.526401e+000
2.824983810921942e+002	8.388615e-003	1.158813e-002	1.018636e-002	6.986854e-003	-3.715706e+000	1.451764e+000	-1.252934e+000	-6.288734e+000	-6.498274e+000
2.826525656018963e+002	8.427892e-003	1.162286e-002	1.021079e-002	7.015817e-003	-3.707700e+000	1.434903e+000	-1.259743e+000	-6.258466e+000	-6.467011e+000
2.828067501115984e+002	8.471782e-003	1.166218e-002	1.023981e-002	7.049408e-003	-3.697855e+000	1.417396e+000	-1.266544e+000	-6.225179e+000	-6.432611e+000
2.829609346213005e+002	8.520287e-003	1.170608e-002	1.027342e-002	7.087628e-003	-3.686169e+000	1.399244e+000	-1.273337e+000	-6.188874e+000	-6.395074e+000
2.831360255051995e+002	8.579676e-003	1.176020e-002	1.031588e-002	7.135355e-003	-3.671427e+000	1.378311e+000	-1.281040e+000	-6.145457e+000	-6.350209e+000
2.833111163890986e+002	8.637303e-003	1.181251e-002	1.035655e-002	7.181340e-003	-3.657429e+000	1.357792e+000	-1.288730e+000	-6.103450e+000	-6.306802e+000
2.834862072729976e+002	8.693167e-003	1.186302e-002	1.039544e-002	7.225582e-003	-3.644174e+000	1.337688e+000	-1.296406e+000	-6.062852e+000	-6.264852e+000
2.836612981568967e+002	8.747270e-003	1.191173e-002	1.043254e-002	7.268082e-003	-3.631663e+000	1.317998e+000	-1.304068e+000	-6.023664e+000	-6.224359e+000
2.838363890407957e+002	8.799611e-003	1.195863e-002	1.046786e-002	7.308840e-003	-3.619895e+000	1.298723e+000	-1.311717e+000	-5.985884e+000	-6.185323e+000
2.840114799246948e+002	8.850189e-003	1.200373e-002	1.050139e-002	7.347856e-003	-3.608870e+000	1.279863e+000	-1.319351e+000	-5.949513e+000	-6.147744e+000
2.841865708085938e+002	8.899006e-003	1.204702e-002	1.053314e-002	7.385130e-003	-3.598589e+000	1.261418e+000	-1.326972e+000	-5.914552e+000	-6.111623e+000
2.844745153557616e+002	8.959147e-003	1.209798e-002	1.056516e-002	7.426331e-003	-3.588873e+000	1.234243e+000	-1.339470e+000	-5.869651e+000	-6.065245e+000
2.847624599029294e+002	8.999723e-003	1.212926e-002	1.057757e-002	7.448024e-003	-3.586379e+000	1.209337e+000	-1.351924e+000	-5.836302e+000	-6.030798e+000
2.850504044500972e+002	9.020732e-003	1.214087e-002	1.057034e-002	7.450208e-003	-3.591110e+000	1.186698e+000	-1.364333e+000	-5.814505e+000	-6.008280e+000
2.853383489972650e+002	9.022175e-003	1.213279e-002	1.054350e-002	7.432883e-003	-3.603063e+000	1.166326e+000	-1.376699e+000	-5.804260e+000	-5.997693e+000
2.856262935444328e+002	9.004052e-003	1.210504e-002	1.049704e-002	7.396049e-003	-3.622239e+000	1.148222e+000	-1.389020e+000	-5.805567e+000	-5.999036e+000
2.859142380916006e+002	8.966363e-003	1.205761e-002	1.043095e-002	7.339707e-003	-3.648639e+000	1.132385e+000	-1.401297e+000	-5.818426e+000	-6.012309e+000
2.862021826387684e+002	8.909107e-003	1.199049e-002	1.034524e-002	7.263856e-003	-3.682262e+000	1.118815e+000	-1.413530e+000	-5.842837e+000	-6.037512e+000
2.863808297448368e+002	8.867128e-003	1.194234e-002	1.028559e-002	7.210371e-003	-3.706025e+000	1.110908e+000	-1.421097e+000	-5.862134e+000	-6.057450e+000
2.865594768509052e+002	8.826401e-003	1.189540e-002	1.022716e-002	7.158160e-003	-3.729465e+000	1.102756e+000	-1.428649e+000	-5.880740e+000	-6.076674e+000
2.867381239569737e+002	8.786925e-003	1.184967e-002	1.016997e-002	7.107225e-003	-3.752582e+000	1.094360e+000	-1.436187e+000	-5.898656e+000	-6.095186e+000
2.869167710630421e+002	8.748700e-003	1.180515e-002	1.011401e-002	7.057565e-003	-3.775376e+000	1.085720e+000	-1.443709e+000	-5.915882e+000	-6.112984e+000
2.870954181691105e+002	8.711727e-003	1.176183e-002	1.005928e-002	7.009179e-003	-3.797847e+000	1.076836e+000	-1.451216e+000	-5.932417e+000	-6.130070e+000
2.872740652751789e+002	8.676006e-003	1.171972e-002	1.000579e-002	6.962069e-003	-3.819995e+000	1.067707e+000	-1.458708e+000	-5.948263e+000	-6.146442e+000
2.874527123812474e+002	8.641536e-003	1.167883e-002	9.953523e-003	6.916233e-003	-3.841821e+000	1.058335e+000	-1.466185e+000	-5.963418e+000	-6.162101e+000
2.877073010420090e+002	8.606788e-003	1.163484e-002	9.893386e-003	6.865330e-003	-3.867256e+000	1.042903e+000	-1.476818e+000	-5.975603e+000	-6.174639e+000
2.879618897027706e+002	8.588081e-003	1.160682e-002	9.849255e-003	6.830518e-003	-3.885877e+000	1.025739e+000	-1.487422e+000	-5.977384e+000	-6.176445e+000
2.882164783635323e+002	8.585414e-003	1.159475e-002	9.821130e-003	6.811797e-003	-3.897684e+000	1.006844e+000	-1.497997e+000	-5.968761e+000	-6.167518e+000
2.884710670242939e+002	8.598789e-003	1.159863e-002	9.809011e-003	6.809168e-003	-3.902677e+000	9.862175e-001	-1.508544e+000	-5.949735e+000	-6.147859e+000
2.887256556850555e+002	8.628205e-003	1.161847e-002	9.812898e-003	6.822630e-003	-3.900856e+000	9.638596e-001	-1.519062e+000	-5.920305e+000	-6.117466e+000
2.889802443458171e+002	8.673661e-003	1.165427e-002	9.832791e-003	6.852184e-003	-3.892221e+000	9.397702e-001	-1.529552e+000	-5.880472e+000	-6.076342e+000
2.892348330065788e+002	8.735158e-003	1.170602e-002	9.868691e-003	6.897829e-003	-3.876771e+000	9.139494e-001	-1.540013e+000	-5.830236e+000	-6.024484e+000
2.892496014297836e+002	8.739057e-003	1.170935e-002	9.871103e-003	6.900809e-003	-3.875739e+000	9.124414e-001	-1.540618e+000	-5.827144e+000	-6.021290e+000
2.894384262693317e+002	8.796072e-003	1.175908e-002	9.909111e-003	6.946103e-003	-3.859600e+000	8.925642e-001	-1.548356e+000	-5.783312e+000	-5.975998e+000
2.896272511088798e+002	8.853866e-003	1.180954e-002	9.947881e-003	6.992205e-003	-3.843263e+000	8.728080e-001	-1.556074e+000	-5.739386e+000	-5.930610e+000
2.898160759484279e+002	8.912440e-003	1.186074e-002	9.987415e-003	7.039117e-003	-3.826727e+000	8.531727e-001	-1.563772e+000	-5.695366e+000	-5.885124e+000
2.900049007879759e+002	8.971794e-003	1.191267e-002	1.002771e-002	7.086838e-003	-3.809994e+000	8.336584e-001	-1.571451e+000	-5.651253e+000	-5.839541e+000
2.901937256275240e+002	9.031927e-003	1.196533e-002	1.006877e-002	7.135367e-003	-3.793063e+000	8.142650e-001	-1.579110e+000	-5.607045e+000	-5.793861e+000
2.903825504670720e+002	9.092840e-003	1.201873e-002	1.011059e-002	7.184706e-003	-3.775933e+000	7.949927e-001	-1.586749e+000	-5.562744e+000	-5.748084e+000
2.905713753066201e+002	9.154533e-003	1.207286e-002	1.015318e-002	7.234854e-003	-3.758606e+000	7.758412e-001	-1.594369e+000	-5.518349e+000	-5.702210e+000
2.908554234849773e+002	9.233971e-003	1.214084e-002	1.020385e-002	7.296981e-003	-3.738050e+000	7.487927e-001	-1.605789e+000	-5.460410e+000	-5.642368e+000
2.911394716633344e+002	9.293932e-003	1.218923e-002	1.023500e-002	7.339700e-003	-3.724873e+000	7.231448e-001	-1.617156e+000	-5.413157e+000	-5.593558e+000
2.914235198416916e+002	9.334416e-003	1.221805e-002	1.024665e-002	7.363012e-003	-3.719073e+000	6.988976e-001	-1.628470e+000	-5.376588e+000	-5.555781e+000
2.917075680200488e+002	9.355423e-003	1.222729e-002	1.023879e-002	7.366917e-003	-3.720652e+000	6.760511e-001	-1.639731e+000	-5.350705e+000	-5.529036e+000
2.919916161984060e+002	9.356952e-003	1.221696e-002	1.021142e-002	7.351415e-003	-3.729608e+000	6.546052e-001	-1.650940e+000	-5.335507e+000	-5.513323e+000
2.922756643767631e+002	9.339004e-003	1.218704e-002	1.016454e-002	7.316505e-003	-3.745943e+000	6.345601e-001	-1.662096e+000	-5.330994e+000	-5.508643e+000
2.925597125551203e+002	9.301579e-003	1.213754e-002	1.009815e-002	7.262188e-003	-3.769656e+000	6.159156e-001	-1.673198e+000	-5.337166e+000	-5.514995e+000
2.927147448287213e+002	9.272578e-003	1.210191e-002	1.005333e-002	7.223998e-003	-3.786007e+000	6.059996e-001	-1.679235e+000	-5.344997e+000	-5.523086e+000
2.928697771023223e+002	9.242232e-003	1.206490e-002	1.000716e-002	7.184485e-003	-3.803013e+000	5.960748e-001	-1.685257e+000	-5.353616e+000	-5.531990e+000
2.930248093759233e+002	9.210540e-003	1.202652e-002	9.959631e-003	7.143648e-003	-3.820675e+000	5.861411e-001	-1.691263e+000	-5.363022e+000	-5.541708e+000
2.931798416495243e+002	9.177503e-003	1.198677e-002	9.910752e-003	7.101488e-003	-3.838992e+000	5.761985e-001	-1.697255e+000	-5.373214e+000	-5.552240e+000
2.933348739231253e+002	9.143120e-003	1.194564e-002	9.860519e-003	7.058004e-003	-3.857965e+000	5.662471e-001	-1.703231e+000	-5.384194e+000	-5.563585e+000
2.934899061967263e+002	9.107393e-003	1.190313e-002	9.808933e-003	7.013197e-003	-3.877593e+000	5.562869e-001	-1.709193e+000	-5.395960e+000	-5.575744e+000
2.936449384703273e+002	9.070319e-003	1.185925e-002	9.755994e-003	6.967065e-003	-3.897877e+000	5.463178e-001	-1.715140e+000	-5.408514e+000	-5.588717e+000
2.937422843165419e+002	9.048876e-003	1.183351e-002	9.724585e-003	6.939946e-003	-3.909983e+000	5.398871e-001	-1.718866e+000	-5.415421e+000	-5.595853e+000
2.938396301627565e+002	9.028876e-003	1.180921e-002	9.694617e-003	6.914279e-003	-3.921513e+000	5.333415e-001	-1.722588e+000	-5.421487e+000	-5.602120e+000
2.939369760089710e+002	9.010320e-003	1.178634e-002	9.666089e-003	6.890064e-003	-3.932468e+000	5.266808e-001	-1.726303e+000	-5.426712e+000	-5.607518e+000
2.940343218551856e+002	8.993207e-003	1.176491e-002	9.639003e-003	6.867302e-003	-3.942846e+000	5.199050e-001	-1.730014e+000	-5.431097e+000	-5.612048e+000
2.941316677014002e+002	8.977538e-003	1.174490e-002	9.613357e-003	6.845992e-003	-3.952649e+000	5.130142e-001	-1.733718e+000	-5.434641e+000	-5.615708e+000
2.942290135476148e+002	8.963312e-003	1.172633e-002	9.589152e-003	6.826134e-003	-3.961875e+000	5.060083e-001	-1.737418e+000	-5.437344e+000	-5.618500e+000
2.943263593938294e+002	8.950531e-003	1.170919e-002	9.566388e-003	6.807729e-003	-3.970526e+000	4.988874e-001	-1.741111e+000	-5.439206e+000	-5.620423e+000
2.944886388240123e+002	8.934224e-003	1.168559e-002	9.533435e-003	6.782067e-003	-3.982826e+000	4.866369e-001	-1.747257e+000	-5.439274e+000	-5.620418e+000
2.946509182541952e+002	8.924681e-003	1.166873e-002	9.507240e-003	6.763196e-003	-3.992162e+000	4.740332e-001	-1.753388e+000	-5.435302e+000	-5.616264e+000
2.948131976843781e+002	8.921903e-003	1.165859e-002	9.487803e-003	6.751113e-003	-3.998535e+000	4.610763e-001	-1.759503e+000	-5.427291e+000	-5.607962e+000
2.949754771145610e+002	8.925888e-003	1.165519e-002	9.475123e-003	6.745819e-003	-4.001943e+000	4.477663e-001	-1.765604e+000	-5.415241e+000	-5.595511e+000
2.951377565447439e+002	8.936638e-003	1.165852e-002	9.469201e-003	6.747315e-003	-4.002388e+000	4.341031e-001	-1.771690e+000	-5.399152e+000	-5.578912e+000
2.953000359749268e+002	8.954153e-003	1.166859e-002	9.470037e-003	6.755600e-003	-3.999870e+000	4.200868e-001	-1.777761e+000	-5.379023e+000	-5.558164e+000
2.954623154051097e+002	8.978431e-003	1.168539e-002	9.477630e-003	6.770674e-003	-3.994388e+000	4.057173e-001	-1.783817e+000	-5.354855e+000	-5.533268e+000
2.956506656795646e+002	9.018343e-003	1.171658e-002	9.498170e-003	6.799936e-003	-3.982795e+000	3.886391e-001	-1.790828e+000	-5.319964e+000	-5.497214e+000
2.958390159540194e+002	9.062668e-003	1.175214e-002	9.523115e-003	6.833644e-003	-3.969444e+000	3.715511e-001	-1.797816e+000	-5.282919e+000	-5.458934e+000
2.960273662284742e+002	9.111404e-003	1.179207e-002	9.552465e-003	6.871800e-003	-3.954332e+000	3.544532e-001	-1.804781e+000	-5.243720e+000	-5.418430e+000
2.962157165029291e+002	9.164554e-003	1.183637e-002	9.586222e-003	6.914402e-003	-3.937462e+000	3.373456e-001	-1.811724e+000	-5.202369e+000	-5.375701e+000
2.964040667773839e+002	9.222115e-003	1.188505e-002	9.624383e-003	6.961452e-003	-3.918831e+000	3.202281e-001	-1.818644e+000	-5.158864e+000	-5.330747e+000
2.965924170518387e+002	9.284089e-003	1.193809e-002	9.666951e-003	7.012949e-003	-3.898441e+000	3.031007e-001	-1.825541e+000	-5.113205e+000	-5.283567e+000
2.967807673262935e+002	9.350475e-003	1.199550e-002	9.713924e-003	7.068893e-003	-3.876292e+000	2.859636e-001	-1.832416e+000	-5.065393e+000	-5.234163e+000
2.969691176007484e+002	9.415128e-003	1.205115e-002	9.759159e-003	7.123140e-003	-3.855295e+000	2.692057e-001	-1.839266e+000	-5.019446e+000	-5.186661e+000
2.971574678752032e+002	9.473875e-003	1.210084e-002	9.798483e-003	7.171517e-003	-3.836684e+000	2.527110e-001	-1.846090e+000	-4.976722e+000	-5.142509e+000
2.973458181496580e+002	9.526716e-003	1.214459e-002	9.831896e-003	7.214023e-003	-3.820458e+000	2.364794e-001	-1.852888e+000	-4.937220e+000	-5.101705e+000
2.975341684241129e+002	9.573651e-003	1.218239e-002	9.859398e-003	7.250660e-003	-3.806618e+000	2.205110e-001	-1.859659e+000	-4.900941e+000	-5.064250e+000
2.977225186985677e+002	9.614679e-003	1.221424e-002	9.880989e-003	7.281425e-003	-3.795163e+000	2.048057e-001	-1.866404e+000	-4.867884e+000	-5.030143e+000
2.979108689730225e+002	9.649800e-003	1.224015e-002	9.896669e-003	7.306321e-003	-3.786093e+000	1.893636e-001	-1.873123e+000	-4.838049e+000	-4.999386e+000
2.980992192474773e+002	9.679016e-003	1.226011e-002	9.906438e-003	7.325346e-003	-3.779408e+000	1.741846e-001	-1.879815e+000	-4.811437e+000	-4.971977e+000
2.982985561756590e+002	9.694236e-003	1.226549e-002	9.901074e-003	7.329821e-003	-3.778070e+000	1.584713e-001	-1.886868e+000	-4.790689e+000	-4.950462e+000
2.984978931038407e+002	9.700426e-003	1.226180e-002	9.886676e-003	7.325307e-003	-3.780243e+000	1.427872e-001	-1.893889e+000	-4.774250e+000	-4.933414e+000
2.986972300320223e+002	9.697586e-003	1.224903e-002	9.863246e-003	7.311805e-003	-3.785929e+000	1.271325e-001	-1.900880e+000	-4.762119e+000	-4.920833e+000
2.988965669602040e+002	9.685716e-003	1.222718e-002	9.830783e-003	7.289315e-003	-3.795126e+000	1.115070e-001	-1.907841e+000	-4.754298e+000	-4.912718e+000
2.990959038883857e+002	9.664815e-003	1.219627e-002	9.789288e-003	7.257836e-003	-3.807834e+000	9.591077e-002	-1.914770e+000	-4.750784e+000	-4.909069e+000
2.992952408165674e+002	9.634885e-003	1.215628e-002	9.738760e-003	7.217368e-003	-3.824055e+000	8.034384e-002	-1.921669e+000	-4.751579e+000	-4.909888e+000
2.994945777447491e+002	9.595924e-003	1.210721e-002	9.679199e-003	7.167913e-003	-3.843787e+000	6.480618e-002	-1.928537e+000	-4.756683e+000	-4.915173e+000
