time	V(a1)	V(vout)	V(vouts2)
7.710051320297304e+002	8.484309e-003	1.893595e+000	1.756053e+000
7.714137238653260e+002	8.465101e-003	1.898141e+000	1.716304e+000
7.718223157009217e+002	8.445966e-003	1.902549e+000	1.676426e+000
7.722309075365173e+002	8.426905e-003	1.906819e+000	1.636419e+000
7.726091216552247e+002	8.409330e-003	1.910646e+000	1.599279e+000
7.729873357739321e+002	8.391827e-003	1.914352e+000	1.562045e+000
7.733655498926395e+002	8.374395e-003	1.917938e+000	1.524716e+000
7.737437640113468e+002	8.357034e-003	1.921405e+000	1.487294e+000
7.741219781300542e+002	8.339744e-003	1.924751e+000	1.449777e+000
7.745001922487616e+002	8.322526e-003	1.927977e+000	1.412166e+000
7.748784063674690e+002	8.305378e-003	1.931082e+000	1.374461e+000
7.752963228505395e+002	8.286517e-003	1.934374e+000	1.332697e+000
7.757142393336098e+002	8.267751e-003	1.937516e+000	1.290838e+000
7.761321558166803e+002	8.249083e-003	1.940509e+000	1.248885e+000
7.765500722997507e+002	8.230510e-003	1.943354e+000	1.206839e+000
7.769679887828212e+002	8.212034e-003	1.946050e+000	1.164698e+000
7.773859052658916e+002	8.193654e-003	1.948598e+000	1.122464e+000
7.778038217489620e+002	8.175371e-003	1.950997e+000	1.080135e+000
7.782064035821859e+002	8.157855e-003	1.953167e+000	1.039283e+000
7.786089854154096e+002	8.140437e-003	1.955199e+000	9.983642e-001
7.790115672486335e+002	8.123117e-003	1.957091e+000	9.573789e-001
7.794141490818572e+002	8.105896e-003	1.958845e+000	9.163270e-001
7.798167309150811e+002	8.088773e-003	1.960459e+000	8.752086e-001
7.802193127483048e+002	8.071748e-003	1.961934e+000	8.340237e-001
7.806218945815286e+002	8.054822e-003	1.963270e+000	7.927722e-001
7.810298086615653e+002	8.037775e-003	1.964481e+000	7.509166e-001
7.814377227416020e+002	8.020839e-003	1.965549e+000	7.090140e-001
7.818456368216387e+002	8.004011e-003	1.966474e+000	6.670644e-001
7.822535509016755e+002	7.987294e-003	1.967256e+000	6.250678e-001
7.826614649817121e+002	7.970686e-003	1.967894e+000	5.830242e-001
7.830693790617488e+002	7.954188e-003	1.968389e+000	5.409335e-001
7.834772931417855e+002	7.937799e-003	1.968741e+000	4.987959e-001
7.838715633389686e+002	7.922067e-003	1.968944e+000	4.580335e-001
7.842658335361517e+002	7.906445e-003	1.969014e+000	4.172468e-001
7.846601037333348e+002	7.890933e-003	1.968948e+000	3.764358e-001
7.850543739305181e+002	7.875531e-003	1.968749e+000	3.356006e-001
7.854486441277012e+002	7.860239e-003	1.968415e+000	2.947411e-001
7.858429143248843e+002	7.845057e-003	1.967946e+000	2.538574e-001
7.862371845220674e+002	7.829986e-003	1.967343e+000	2.129494e-001
7.865891958130404e+002	7.816625e-003	1.966696e+000	1.764153e-001
7.869412071040134e+002	7.803358e-003	1.965941e+000	1.398765e-001
7.872932183949864e+002	7.790184e-003	1.965079e+000	1.033331e-001
7.876452296859593e+002	7.777104e-003	1.964109e+000	6.678505e-002
7.879972409769323e+002	7.764116e-003	1.963032e+000	3.023235e-002
7.883492522679053e+002	7.751222e-003	1.961847e+000	-6.324992e-003
7.887012635588783e+002	7.738420e-003	1.960555e+000	-4.288698e-002
7.891128860091940e+002	7.723572e-003	1.958914e+000	-8.563953e-002
7.895245084595097e+002	7.708857e-003	1.957127e+000	-1.283778e-001
7.899361309098254e+002	7.694278e-003	1.955194e+000	-1.711019e-001
7.903477533601412e+002	7.679832e-003	1.953117e+000	-2.138117e-001
7.907593758104569e+002	7.665522e-003	1.950894e+000	-2.565072e-001
7.911709982607725e+002	7.651345e-003	1.948526e+000	-2.991885e-001
7.915826207110882e+002	7.637303e-003	1.946013e+000	-3.418555e-001
7.919918314621203e+002	7.623481e-003	1.943370e+000	-3.842471e-001
7.924010422131523e+002	7.609799e-003	1.940586e+000	-4.266028e-001
7.928102529641844e+002	7.596256e-003	1.937659e+000	-4.689227e-001
7.932194637152165e+002	7.582854e-003	1.934592e+000	-5.112066e-001
7.936286744662486e+002	7.569592e-003	1.931382e+000	-5.534547e-001
7.940378852172806e+002	7.556469e-003	1.928031e+000	-5.956669e-001
7.944470959683127e+002	7.543487e-003	1.924538e+000	-6.378433e-001
7.948648579281178e+002	7.530381e-003	1.920825e+000	-6.808527e-001
7.952826198879229e+002	7.517429e-003	1.916966e+000	-7.238019e-001
7.957003818477280e+002	7.504629e-003	1.912961e+000	-7.666909e-001
7.961181438075331e+002	7.491982e-003	1.908810e+000	-8.095197e-001
7.965359057673381e+002	7.479489e-003	1.904512e+000	-8.522882e-001
7.969536677271433e+002	7.467148e-003	1.900069e+000	-8.949964e-001
7.973714296869483e+002	7.454960e-003	1.895479e+000	-9.376444e-001
7.977781932317797e+002	7.443243e-003	1.890873e+000	-9.791009e-001
7.981849567766111e+002	7.431678e-003	1.886130e+000	-1.020479e+000
7.985917203214425e+002	7.420263e-003	1.881250e+000	-1.061779e+000
7.989984838662739e+002	7.409000e-003	1.876235e+000	-1.103000e+000
7.994052474111053e+002	7.397887e-003	1.871083e+000	-1.144142e+000
7.998120109559367e+002	7.386925e-003	1.865795e+000	-1.185206e+000
8.002187745007681e+002	7.376115e-003	1.860370e+000	-1.226192e+000
8.006275281880544e+002	7.365407e-003	1.854783e+000	-1.267289e+000
8.010362818753407e+002	7.354857e-003	1.849061e+000	-1.308286e+000
8.014450355626270e+002	7.344464e-003	1.843205e+000	-1.349182e+000
8.018537892499132e+002	7.334230e-003	1.837215e+000	-1.389979e+000
8.022625429371996e+002	7.324154e-003	1.831090e+000	-1.430675e+000
8.026712966244859e+002	7.314236e-003	1.824830e+000	-1.471271e+000
8.030800503117722e+002	7.304476e-003	1.818436e+000	-1.511768e+000
8.034790122383482e+002	7.295105e-003	1.812065e+000	-1.551186e+000
8.038779741649244e+002	7.285889e-003	1.805570e+000	-1.590490e+000
8.042769360915004e+002	7.276828e-003	1.798949e+000	-1.629678e+000
8.046758980180764e+002	7.267922e-003	1.792204e+000	-1.668752e+000
8.050748599446524e+002	7.259172e-003	1.785332e+000	-1.707711e+000
8.054738218712286e+002	7.250577e-003	1.778336e+000	-1.746554e+000
8.058727837978046e+002	7.242137e-003	1.771214e+000	-1.785283e+000
8.062880189474823e+002	7.233520e-003	1.763672e+000	-1.825460e+000
8.067032540971602e+002	7.225076e-003	1.755998e+000	-1.865493e+000
8.071184892468380e+002	7.216804e-003	1.748193e+000	-1.905380e+000
8.075337243965158e+002	7.208705e-003	1.740255e+000	-1.945122e+000
8.079489595461936e+002	7.200778e-003	1.732186e+000	-1.984718e+000
8.083641946958715e+002	7.193025e-003	1.723984e+000	-2.024169e+000
8.087794298455492e+002	7.185443e-003	1.715651e+000	-2.063474e+000
8.091895729625970e+002	7.178127e-003	1.707293e+000	-2.102144e+000
8.095997160796450e+002	7.170983e-003	1.698810e+000	-2.140652e+000
8.100098591966928e+002	7.164011e-003	1.690203e+000	-2.178998e+000
8.104200023137407e+002	7.157211e-003	1.681472e+000	-2.217183e+000
8.108301454307886e+002	7.150583e-003	1.672618e+000	-2.255206e+000
8.112402885478365e+002	7.144128e-003	1.663639e+000	-2.293067e+000
8.116504316648843e+002	7.137845e-003	1.654536e+000	-2.330766e+000
8.120554377109255e+002	7.131811e-003	1.645426e+000	-2.367824e+000
8.124604437569668e+002	7.125949e-003	1.636201e+000	-2.404706e+000
8.128654498030080e+002	7.120258e-003	1.626858e+000	-2.441410e+000
8.132704558490492e+002	7.114738e-003	1.617400e+000	-2.477938e+000
8.136754618950904e+002	7.109389e-003	1.607824e+000	-2.514290e+000
8.140804679411317e+002	7.104211e-003	1.598132e+000	-2.550465e+000
8.144854739871729e+002	7.099204e-003	1.588324e+000	-2.586463e+000
8.148987411531940e+002	7.094273e-003	1.578198e+000	-2.623004e+000
8.153120083192151e+002	7.089522e-003	1.567956e+000	-2.659343e+000
8.157252754852362e+002	7.084952e-003	1.557598e+000	-2.695479e+000
8.161385426512575e+002	7.080563e-003	1.547123e+000	-2.731412e+000
8.165518098172786e+002	7.076355e-003	1.536533e+000	-2.767142e+000
8.169650769832997e+002	7.072327e-003	1.525826e+000	-2.802668e+000
8.173783441493208e+002	7.068480e-003	1.515003e+000	-2.837992e+000
8.177931728677002e+002	7.064802e-003	1.504025e+000	-2.873236e+000
8.182080015860795e+002	7.061308e-003	1.492936e+000	-2.908257e+000
8.186228303044588e+002	7.057997e-003	1.481736e+000	-2.943055e+000
8.190376590228382e+002	7.054871e-003	1.470424e+000	-2.977630e+000
8.194524877412175e+002	7.051929e-003	1.459001e+000	-3.011982e+000
8.198673164595969e+002	7.049171e-003	1.447467e+000	-3.046111e+000
8.202821451779762e+002	7.046597e-003	1.435822e+000	-3.080017e+000
8.206990087899042e+002	7.044197e-003	1.424010e+000	-3.113855e+000
8.211158724018321e+002	7.041984e-003	1.412093e+000	-3.147450e+000
8.215327360137601e+002	7.039958e-003	1.400069e+000	-3.180802e+000
8.219495996256882e+002	7.038119e-003	1.387939e+000	-3.213911e+000
8.223664632376161e+002	7.036468e-003	1.375703e+000	-3.246777e+000
8.227833268495441e+002	7.035003e-003	1.363361e+000	-3.279399e+000
8.232001904614721e+002	7.033726e-003	1.350913e+000	-3.311778e+000
8.236101826331063e+002	7.032653e-003	1.338570e+000	-3.343378e+000
8.240201748047405e+002	7.031762e-003	1.326130e+000	-3.374725e+000
8.244301669763747e+002	7.031053e-003	1.313594e+000	-3.405821e+000
8.248401591480090e+002	7.030525e-003	1.300962e+000	-3.436664e+000
8.252501513196432e+002	7.030179e-003	1.288234e+000	-3.467256e+000
8.256601434912774e+002	7.030015e-003	1.275409e+000	-3.497596e+000
8.260701356629116e+002	7.030032e-003	1.262487e+000	-3.527683e+000
8.264903682482811e+002	7.030239e-003	1.249148e+000	-3.558255e+000
8.269106008336506e+002	7.030636e-003	1.235714e+000	-3.588545e+000
8.273308334190201e+002	7.031225e-003	1.222186e+000	-3.618555e+000
8.277510660043897e+002	7.032004e-003	1.208564e+000	-3.648284e+000
8.281712985897592e+002	7.032973e-003	1.194848e+000	-3.677732e+000
8.285915311751287e+002	7.034134e-003	1.181038e+000	-3.706899e+000
8.290117637604982e+002	7.035485e-003	1.167134e+000	-3.735785e+000
8.294293441647844e+002	7.037017e-003	1.153227e+000	-3.764201e+000
8.298469245690707e+002	7.038737e-003	1.139235e+000	-3.792324e+000
8.302645049733569e+002	7.040644e-003	1.125158e+000	-3.820155e+000
8.306820853776430e+002	7.042739e-003	1.110996e+000	-3.847694e+000
8.310996657819293e+002	7.045021e-003	1.096749e+000	-3.874941e+000
8.315172461862155e+002	7.047492e-003	1.082416e+000	-3.901896e+000
8.319348265905018e+002	7.050150e-003	1.067998e+000	-3.928558e+000
8.323443217405808e+002	7.052938e-003	1.053780e+000	-3.954412e+000
8.327538168906598e+002	7.055905e-003	1.039487e+000	-3.979970e+000
8.331633120407388e+002	7.059051e-003	1.025119e+000	-4.005232e+000
8.335728071908179e+002	7.062376e-003	1.010675e+000	-4.030198e+000
8.339823023408969e+002	7.065881e-003	9.961570e-001	-4.054867e+000
8.343917974909759e+002	7.069564e-003	9.815637e-001	-4.079241e+000
8.348012926410549e+002	7.073426e-003	9.668952e-001	-4.103318e+000
8.352213496858109e+002	7.077573e-003	9.517773e-001	-4.127715e+000
8.356414067305668e+002	7.081907e-003	9.365885e-001	-4.151788e+000
8.360614637753228e+002	7.086427e-003	9.213288e-001	-4.175536e+000
8.364815208200787e+002	7.091133e-003	9.059982e-001	-4.198960e+000
8.369015778648346e+002	7.096025e-003	8.905967e-001	-4.222060e+000
8.373216349095906e+002	7.101104e-003	8.751244e-001	-4.244835e+000
8.377416919543465e+002	7.106369e-003	8.595812e-001	-4.267285e+000
8.381493326734028e+002	7.111655e-003	8.444337e-001	-4.288754e+000
8.385569733924592e+002	7.117113e-003	8.292276e-001	-4.309908e+000
8.389646141115155e+002	7.122745e-003	8.139630e-001	-4.330748e+000
8.393722548305719e+002	7.128549e-003	7.986399e-001	-4.351272e+000
8.397798955496282e+002	7.134526e-003	7.832582e-001	-4.371482e+000
8.401875362686847e+002	7.140676e-003	7.678181e-001	-4.391377e+000
8.405951769877410e+002	7.146998e-003	7.523194e-001	-4.410957e+000
8.410077950791408e+002	7.153572e-003	7.365750e-001	-4.430447e+000
8.414204131705405e+002	7.160320e-003	7.207786e-001	-4.449602e+000
8.418330312619404e+002	7.167241e-003	7.049299e-001	-4.468422e+000
8.422456493533402e+002	7.174336e-003	6.890292e-001	-4.486907e+000
8.426582674447401e+002	7.181605e-003	6.730763e-001	-4.505057e+000
8.430708855361398e+002	7.189046e-003	6.570713e-001	-4.522872e+000
8.434835036275397e+002	7.196662e-003	6.410142e-001	-4.540353e+000
8.439035916944367e+002	7.204592e-003	6.246188e-001	-4.557814e+000
8.443236797613339e+002	7.212698e-003	6.081781e-001	-4.574920e+000
8.447437678282309e+002	7.220979e-003	5.916922e-001	-4.591669e+000
8.451638558951280e+002	7.229437e-003	5.751610e-001	-4.608061e+000
8.455839439620251e+002	7.238070e-003	5.585845e-001	-4.624097e+000
8.460040320289222e+002	7.246878e-003	5.419628e-001	-4.639777e+000
8.464241200958193e+002	7.255863e-003	5.252957e-001	-4.655100e+000
8.466511917544494e+002	7.260791e-003	5.162705e-001	-4.663229e+000
8.468782634130795e+002	7.265769e-003	5.072342e-001	-4.671253e+000
8.471053350717097e+002	7.270798e-003	4.981869e-001	-4.679172e+000
8.473324067303398e+002	7.275876e-003	4.891286e-001	-4.686986e+000
8.475594783889700e+002	7.281006e-003	4.800592e-001	-4.694696e+000
8.477865500476000e+002	7.286185e-003	4.709788e-001	-4.702301e+000
8.480136217062302e+002	7.291414e-003	4.618874e-001	-4.709802e+000
8.481232639386260e+002	7.293957e-003	4.574935e-001	-4.713379e+000
8.485466719929683e+002	7.303888e-003	4.405015e-001	-4.726984e+000
8.489700800473105e+002	7.313989e-003	4.234781e-001	-4.740214e+000
8.493934881016528e+002	7.324260e-003	4.064234e-001	-4.753069e+000
8.498168961559950e+002	7.334702e-003	3.893373e-001	-4.765550e+000
8.502403042103373e+002	7.345314e-003	3.722199e-001	-4.777656e+000
8.506637122646795e+002	7.356096e-003	3.550711e-001	-4.789387e+000
8.510871203190218e+002	7.367048e-003	3.378909e-001	-4.800743e+000
8.514969413800645e+002	7.377809e-003	3.212376e-001	-4.811384e+000
8.519067624411074e+002	7.388724e-003	3.045637e-001	-4.821670e+000
8.523165835021501e+002	7.399792e-003	2.878691e-001	-4.831599e+000
8.527264045631930e+002	7.411015e-003	2.711538e-001	-4.841172e+000
8.531362256242358e+002	7.422392e-003	2.544179e-001	-4.850389e+000
8.535460466852786e+002	7.433922e-003	2.376613e-001	-4.859250e+000
8.539558677463214e+002	7.445607e-003	2.208841e-001	-4.867755e+000
8.543495386371895e+002	7.456973e-003	2.047528e-001	-4.875584e+000
8.547432095280577e+002	7.468476e-003	1.886103e-001	-4.883081e+000
8.551368804189259e+002	7.480116e-003	1.724567e-001	-4.890247e+000
8.555305513097941e+002	7.491892e-003	1.562919e-001	-4.897081e+000
8.559242222006623e+002	7.503805e-003	1.401160e-001	-4.903584e+000
8.563178930915304e+002	7.515854e-003	1.239290e-001	-4.909756e+000
8.567115639823986e+002	7.528041e-003	1.077307e-001	-4.915596e+000
8.571348115601275e+002	7.541292e-003	9.030678e-002	-4.921505e+000
8.575580591378562e+002	7.554694e-003	7.287915e-002	-4.927025e+000
8.579813067155850e+002	7.568247e-003	5.544783e-002	-4.932157e+000
8.584045542933137e+002	7.581952e-003	3.801283e-002	-4.936900e+000
8.588278018710425e+002	7.595807e-003	2.057415e-002	-4.941255e+000
8.592510494487713e+002	7.609813e-003	3.131783e-003	-4.945221e+000
8.596742970265001e+002	7.623970e-003	-1.431426e-002	-4.948799e+000
8.600903080259410e+002	7.638029e-003	-3.146087e-002	-4.951948e+000
8.605063190253819e+002	7.652225e-003	-4.860192e-002	-4.954722e+000
8.609223300248228e+002	7.666561e-003	-6.573741e-002	-4.957118e+000
8.613383410242637e+002	7.681034e-003	-8.286734e-002	-4.959139e+000
8.617543520237047e+002	7.695646e-003	-9.999171e-002	-4.960783e+000
8.621703630231456e+002	7.710396e-003	-1.171105e-001	-4.962050e+000
8.625863740225865e+002	7.725284e-003	-1.342238e-001	-4.962942e+000
8.629937370728159e+002	7.739994e-003	-1.509713e-001	-4.963448e+000
8.634011001230452e+002	7.754829e-003	-1.677047e-001	-4.963593e+000
8.638084631732746e+002	7.769788e-003	-1.844241e-001	-4.963377e+000
8.642158262235040e+002	7.784873e-003	-2.011295e-001	-4.962800e+000
8.646231892737334e+002	7.800083e-003	-2.178209e-001	-4.961862e+000
8.650305523239628e+002	7.815418e-003	-2.344982e-001	-4.960562e+000
8.654379153741921e+002	7.830878e-003	-2.511615e-001	-4.958901e+000
8.658767070190088e+002	7.847667e-003	-2.690911e-001	-4.956720e+000
8.663154986638255e+002	7.864592e-003	-2.869943e-001	-4.954120e+000
8.667542903086421e+002	7.881653e-003	-3.048710e-001	-4.951102e+000
8.671930819534587e+002	7.898849e-003	-3.227212e-001	-4.947667e+000
8.676318735982753e+002	7.916181e-003	-3.405451e-001	-4.943813e+000
8.680706652430920e+002	7.933649e-003	-3.583425e-001	-4.939541e+000
8.685094568879086e+002	7.951252e-003	-3.761134e-001	-4.934851e+000
8.689178188213596e+002	7.967751e-003	-3.926227e-001	-4.930109e+000
8.693261807548105e+002	7.984359e-003	-4.091005e-001	-4.925010e+000
8.697345426882614e+002	8.001076e-003	-4.255468e-001	-4.919552e+000
8.701429046217123e+002	8.017902e-003	-4.419615e-001	-4.913737e+000
8.705512665551632e+002	8.034837e-003	-4.583447e-001	-4.907564e+000
8.709596284886142e+002	8.051880e-003	-4.746964e-001	-4.901034e+000
8.713679904220651e+002	8.069033e-003	-4.910166e-001	-4.894145e+000
8.717890910156392e+002	8.086830e-003	-5.078083e-001	-4.886664e+000
8.722101916092132e+002	8.104733e-003	-5.245572e-001	-4.878804e+000
8.726312922027873e+002	8.122743e-003	-5.412633e-001	-4.870565e+000
8.730523927963615e+002	8.140858e-003	-5.579266e-001	-4.861947e+000
8.734734933899356e+002	8.159080e-003	-5.745471e-001	-4.852950e+000
8.738945939835096e+002	8.177408e-003	-5.911247e-001	-4.843574e+000
8.743156945770837e+002	8.195843e-003	-6.076596e-001	-4.833819e+000
8.747304362449870e+002	8.214097e-003	-6.239002e-001	-4.823858e+000
8.751451779128904e+002	8.232446e-003	-6.400907e-001	-4.813534e+000
8.755599195807937e+002	8.250887e-003	-6.562312e-001	-4.802848e+000
8.759746612486970e+002	8.269422e-003	-6.723215e-001	-4.791800e+000
8.763894029166003e+002	8.288050e-003	-6.883618e-001	-4.780389e+000
8.768041445845037e+002	8.306772e-003	-7.043520e-001	-4.768616e+000
8.772188862524070e+002	8.325587e-003	-7.202921e-001	-4.756481e+000
8.776212769535935e+002	8.343926e-003	-7.357048e-001	-4.744361e+000
8.780236676547800e+002	8.362344e-003	-7.510629e-001	-4.731908e+000
8.784260583559665e+002	8.380841e-003	-7.663663e-001	-4.719122e+000
8.788284490571529e+002	8.399416e-003	-7.816150e-001	-4.706003e+000
8.792308397583394e+002	8.418070e-003	-7.968091e-001	-4.692552e+000
8.796332304595259e+002	8.436802e-003	-8.119486e-001	-4.678767e+000
8.800356211607124e+002	8.455614e-003	-8.270333e-001	-4.664649e+000
8.804306129610941e+002	8.474151e-003	-8.417836e-001	-4.650468e+000
8.808256047614759e+002	8.492755e-003	-8.564734e-001	-4.635970e+000
8.812205965618576e+002	8.511426e-003	-8.711030e-001	-4.621156e+000
8.816155883622395e+002	8.530164e-003	-8.856722e-001	-4.606025e+000
8.820105801626212e+002	8.548969e-003	-9.001811e-001	-4.590576e+000
8.824055719630030e+002	8.567840e-003	-9.146297e-001	-4.574811e+000
8.828005637633847e+002	8.586778e-003	-9.290179e-001	-4.558729e+000
8.832234488178011e+002	8.607124e-003	-9.443557e-001	-4.541183e+000
8.836463338722176e+002	8.627535e-003	-9.596164e-001	-4.523284e+000
8.840692189266340e+002	8.648013e-003	-9.747999e-001	-4.505031e+000
8.844921039810504e+002	8.668556e-003	-9.899062e-001	-4.486424e+000
8.849149890354668e+002	8.689165e-003	-1.004935e+000	-4.467464e+000
8.853378740898833e+002	8.709840e-003	-1.019887e+000	-4.448150e+000
8.857607591442996e+002	8.730581e-003	-1.034762e+000	-4.428483e+000
8.861760078913227e+002	8.751006e-003	-1.049289e+000	-4.408832e+000
8.865912566383457e+002	8.771484e-003	-1.063734e+000	-4.388853e+000
8.870065053853688e+002	8.792014e-003	-1.078097e+000	-4.368546e+000
8.874217541323917e+002	8.812596e-003	-1.092379e+000	-4.347910e+000
8.878370028794147e+002	8.833232e-003	-1.106579e+000	-4.326946e+000
8.882522516264378e+002	8.853920e-003	-1.120697e+000	-4.305654e+000
8.886675003734608e+002	8.874660e-003	-1.134734e+000	-4.284034e+000
8.890613823738022e+002	8.894377e-003	-1.147969e+000	-4.263227e+000
8.894552643741437e+002	8.914132e-003	-1.161123e+000	-4.242133e+000
8.898491463744850e+002	8.933925e-003	-1.174197e+000	-4.220752e+000
8.902430283748265e+002	8.953755e-003	-1.187190e+000	-4.199083e+000
8.906369103751679e+002	8.973623e-003	-1.200103e+000	-4.177127e+000
8.910307923755094e+002	8.993529e-003	-1.212935e+000	-4.154884e+000
8.914246743758507e+002	9.013473e-003	-1.225686e+000	-4.132354e+000
8.918466188214117e+002	9.034875e-003	-1.239258e+000	-4.107919e+000
8.922685632669727e+002	9.056308e-003	-1.252730e+000	-4.083168e+000
8.926905077125336e+002	9.077774e-003	-1.266103e+000	-4.058101e+000
8.931124521580946e+002	9.099272e-003	-1.279376e+000	-4.032717e+000
8.935343966036555e+002	9.120802e-003	-1.292550e+000	-4.007016e+000
8.939563410492166e+002	9.142364e-003	-1.305625e+000	-3.981000e+000
8.943782854947775e+002	9.163958e-003	-1.318599e+000	-3.954666e+000
8.947858029351818e+002	9.184838e-003	-1.331032e+000	-3.928939e+000
8.951933203755860e+002	9.205738e-003	-1.343366e+000	-3.902932e+000
8.956008378159903e+002	9.226656e-003	-1.355601e+000	-3.876645e+000
8.960083552563947e+002	9.247594e-003	-1.367738e+000	-3.850077e+000
8.964158726967989e+002	9.268551e-003	-1.379776e+000	-3.823230e+000
8.968233901372032e+002	9.289527e-003	-1.391715e+000	-3.796102e+000
8.972309075776075e+002	9.310522e-003	-1.403556e+000	-3.768694e+000
8.976389028322466e+002	9.331555e-003	-1.415308e+000	-3.740978e+000
8.980468980868857e+002	9.352597e-003	-1.426954e+000	-3.712994e+000
8.984548933415248e+002	9.373647e-003	-1.438494e+000	-3.684742e+000
8.988628885961639e+002	9.394706e-003	-1.449929e+000	-3.656221e+000
8.992708838508030e+002	9.415774e-003	-1.461259e+000	-3.627431e+000
8.996788791054421e+002	9.436849e-003	-1.472483e+000	-3.598373e+000
9.000868743600812e+002	9.457934e-003	-1.483601e+000	-3.569047e+000
9.004990448341590e+002	9.479237e-003	-1.494727e+000	-3.539166e+000
9.009112153082368e+002	9.500537e-003	-1.505739e+000	-3.509026e+000
9.013233857823146e+002	9.521835e-003	-1.516638e+000	-3.478628e+000
9.017355562563924e+002	9.543131e-003	-1.527424e+000	-3.447972e+000
9.021477267304703e+002	9.564424e-003	-1.538096e+000	-3.417056e+000
9.025598972045481e+002	9.585715e-003	-1.548654e+000	-3.385883e+000
9.029720676786259e+002	9.607004e-003	-1.559099e+000	-3.354450e+000
9.033788341521135e+002	9.628006e-003	-1.569293e+000	-3.323185e+000
9.037856006256012e+002	9.648994e-003	-1.579371e+000	-3.291685e+000
9.041923670990889e+002	9.669970e-003	-1.589334e+000	-3.259951e+000
9.045991335725767e+002	9.690932e-003	-1.599182e+000	-3.227982e+000
9.050059000460643e+002	9.711881e-003	-1.608915e+000	-3.195778e+000
9.054126665195520e+002	9.732818e-003	-1.618533e+000	-3.163340e+000
9.058194329930396e+002	9.753740e-003	-1.628035e+000	-3.130668e+000
9.062147527446460e+002	9.774057e-003	-1.637156e+000	-3.098696e+000
9.066100724962524e+002	9.794351e-003	-1.646163e+000	-3.066518e+000
9.070053922478588e+002	9.814623e-003	-1.655057e+000	-3.034133e+000
9.074007119994653e+002	9.834873e-003	-1.663837e+000	-3.001542e+000
9.077960317510717e+002	9.855101e-003	-1.672504e+000	-2.968744e+000
9.081913515026781e+002	9.875306e-003	-1.681058e+000	-2.935740e+000
9.085866712542845e+002	9.895490e-003	-1.689497e+000	-2.902529e+000
9.098208944700909e+002	9.958312e-003	-1.715097e+000	-2.797594e+000
9.099995607596910e+002	9.967382e-003	-1.718712e+000	-2.782254e+000
9.100000000000000e+002	9.967404e-003	-1.718721e+000	-2.782216e+000
